70.399324,127673.0908,-49.572308,127648.0176,-169.578319,127723.2374,65.689611,605.9109900000002,-57.003571,626.78553,-173.589023,602.4319,70.42224300000002,127673.0908.1,0.0,0.0.1,0.0.2,0.0.3,65.007791,611.5874,118.56788600000002,13.18392,-100.86922,13.91636,59.999,0.01,6.391383458,0.07629,0,60.65826800000001,124631.8125,-59.295959,124484.3594,-179.338078,124715.0703,-119.550481,612.7967530000002,117.726753,632.532105,0.8596799999999999,610.1417240000002,60.680241,124611.9844,0.0.4,0.0.5,0.0.6,0.0.7,-120.341499,618.301392,-64.053043,12.765884,69.397891,12.828827,59.999001,0.02,6.1301001039999985,3.135101,0.1,60.664771,124187.9063,-59.31259100000001,124162.833,-179.301412,124212.9796,-119.753909,610.12252,117.685531,628.25041,0.6589010000000001,606.82654,60.68769,124187.9063.1,0.0.8,0.0.9,0.0.10,0.0.11,-120.487295,614.88338,-64.812986,12.08526,70.387865,11.90215,59.999.1,0.02.1,6.111439531,3.14052,0.2,70.45089,127723.2374.1,-49.537931,127096.4056,-169.53248200000004,127773.3839,65.643775,604.44611,-56.871791,621.84156,-173.869773,599.8683599999998,70.46235,127522.6512,0.0.12,0.0.13,0.0.14,0.0.15,64.950496,608.47453,119.301272,12.26837,-102.060972,11.71904,59.999.2,0.01.1,6.341831592,0.07789700000000001,0.0.16,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,True_Label,Predicted
14.381241000000001,131684.814,-105.578933,131634.6675,134.40444,131734.9606,11.67115,400.64468,-108.289023,400.27846,131.631324,398.81358,14.398429,131684.814,0.0,0.0,0.0,0.0,11.67115,399.91224,0.0,0.0,0.0,0.0,59.99,0.01,9.316504683,0.051221,0,8.374328,130350.7734,-111.557924,130193.0391,128.39446999999998,130431.1328,-177.124331,404.691711,62.866516000000004,405.25244100000003,-57.098693999999995,405.143738,8.401794,130323.0547,0.0,0.0,0.0,0.0,-177.11883999999995,405.02356000000003,0.0,0.0,0.0,0.0,59.990002000000004,0.0,9.168452885,-3.045811,0,8.382373,129879.5386,-111.572071,129879.5386,128.42848999999998,129879.5386,-177.078336,402.10956,62.8592,402.29267000000004,-57.14108100000001,401.92645,8.405291,129879.5386,0.0,0.0,0.0,0.0,-177.12417299999996,402.10956,0.0,0.0,0.0,0.0,59.988,0.0,9.177767548,-3.046551,0,14.449995999999999,131709.8873,-105.527367,131083.0556,134.467465,131785.1071,11.797201,397.16559,-108.231728,397.89803,131.751645,396.61626,14.461454999999999,131534.3744,0.0,0.0,0.0,0.0,11.768553,397.16559,0.0,0.0,0.0,0.0,59.99,0.0,9.42955337,0.04819,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.374721,130706.9565,-123.36354299999999,130656.81,116.631289,130757.1031,-6.927060000000001,501.17207,-128.25087299999998,508.67958,113.451373,498.0592,-3.363262,130706.9565,0.0,0.0,0.0,0.0,-7.247916,502.63695,43.424471000000004,5.67641,-169.251733,5.31019,60.0,0.0,7.635471956,0.061685000000000004,0,-11.082459,128677.0859,-131.025704,128534.4766,108.921204,128756.6641,166.30829,505.48553499999997,44.89288300000001,514.1086429999998,-73.435366,505.531311,-11.060486000000001,128655.5391,0.0,0.0,0.0,0.0,165.918272,508.329407,-138.622746,5.069733,-6.7099,5.773544,60.0,0.0,7.465838374,-3.102574,0,-11.086733,128199.6295,-131.052637,128149.48300000001,108.947925,128199.6295,166.25516299999995,503.00317,44.856866,509.96135,-73.61934699999998,501.90450999999996,-11.058085,128199.6295,0.0,0.0,0.0,0.0,165.831175,504.83427,-139.29176999999999,5.12708,-8.743336,4.943969999999998,60.0,0.0,7.436802186,-3.1017759999999996,0,-3.3288849999999996,130732.0298,-123.32343600000002,130105.198,116.688585,130782.1763,-6.801009,497.50987000000003,-128.279521,505.01738,113.34251100000002,496.2281,-3.3231550000000003,130531.4436,0.0,0.0,0.0,0.0,-7.247916,499.52407999999997,48.0597,5.4933,179.23838700000005,5.12708,59.998999999999995,0.0,7.682803391,0.054176999999999996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.482074,131584.521,-108.478099,131534.3744,131.51100300000002,131634.6675,8.433939,411.26506,-111.53769399999999,410.71573,128.33108700000003,410.34951,11.504992999999999,131584.521,0.0,0.0,0.0,0.0,8.405291,410.71573,0.0,0.0,0.0,0.0,60.0,0.0,9.062490184,0.054402,0,5.314636,130180.2578,-114.612132,130026.4375,125.334777,130260.6641,179.903877,415.672302,59.966124,415.83252000000016,-60.081486,415.981293,5.342102,130154.7891,0.0,0.0,0.0,0.0,179.93133400000005,415.83252000000016,0.0,0.0,0.0,0.0,60.0,0.0,8.899406943999999,-3.046795,0,5.322778,129729.099,-114.631666,129678.9524,125.368895,129754.1723,179.868641,413.27927,60.05170699999999,412.91305,-60.17202800000001,412.72994,5.345696,129729.099,0.0,0.0,0.0,0.0,179.920207,412.91305,0.0,0.0,0.0,0.0,60.0,0.0,8.889340093,-3.043677,0,11.556559,131609.5942,-108.43226299999999,130982.7625,131.574028,131684.814,8.565719,408.15219,-111.446021,408.15219,128.577459,407.60286,11.568017999999999,131434.0813,0.0,0.0,0.0,0.0,8.565719,407.96907999999996,0.0,0.0,0.0,0.0,60.0,0.0,9.163726575,0.053315999999999995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-95.042239,131985.6933,144.958322,131333.7883,24.963770999999998,132035.8398,-94.509388,336.18996,143.76084,342.23259,25.668509,335.27441,-95.036509,131785.1071,0.0,0.0,0.0,0.0,-95.03078000000001,337.83795,-40.04402,4.2115300000000016,91.071642,4.02842,60.0,0.0,11.5401442,-0.016996,0,-100.284803,130431.1505,139.744406,130381.004,19.744126,130481.2971,75.126226,340.76771,-46.604387,346.99345,-164.639422,339.66905,-100.26188499999999,130431.1505,0.0,0.0,0.0,0.0,74.622023,342.4157,129.36814099999998,4.39464,-97.047591,4.39464,60.0,0.0,11.26289602,-3.068371,0,-100.313451,130381.004,139.710029,130381.004,19.704019,130481.2971,75.229359,339.1197200000001,-46.747627,344.06369,-164.885794,336.9224,-100.296262,130406.0773,0.0,0.0,0.0,0.0,74.53035,340.03527,131.018259,4.943969999999998,-105.859682,3.6622,60.0,0.0,11.241384199999999,-3.074207,0,-95.16632299999999,132395.375,144.884951,132249.2969,24.837343,132479.3594,-94.408268,334.224701,143.885202,340.3301390000001,25.727234,334.253296,-95.144351,132374.6094,0.0,0.0,0.0,0.0,-94.935613,336.233154,-38.070375,3.913879,87.77252800000002,4.154205,60.0,0.0,11.6416839,-0.023216,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20.63794,132813.1112,-99.327963,132788.0379,140.666868,132888.331,21.205168,280.70763,-98.823761,279.42586,141.05648,279.42586,20.655129000000002,132813.1112,0.0,0.0,0.0,0.0,21.142143,279.79208,0.0,0.0,0.0,0.0,60.0,0.0,13.36447296,-0.009398,0,16.471252,132141.5469,-103.461001,131993.0156,136.4914,132228.0313,-171.53229199999996,284.219727,68.453064,284.683228,-51.528627,284.351349,16.498718,132121.0313,0.0,0.0,0.0,0.0,-171.53778300000005,284.420013,0.0,0.0,0.0,0.0,60.000999,0.0,13.23082683,-3.001487,0,16.478266,131684.814,-103.476178,131634.6675,136.524383,131684.814,-171.555023,282.17251,68.537211,281.80629,-51.612038,281.80629,16.506914000000002,131684.814,0.0,0.0,0.0,0.0,-171.543564,281.9894,0.0,0.0,0.0,0.0,60.0,0.0,13.22172378,-3.000085,0,20.718154000000002,132863.2577,-99.276397,132211.3527,140.729894,132913.4043,21.319760000000002,277.59476,-98.669062,277.96098,141.279933,277.77787,20.723882999999997,132662.6716,0.0,0.0,0.0,0.0,21.302571,277.77787,0.0,0.0,0.0,0.0,60.00100000000001,0.0,13.60498558,-0.010281,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.623875,131057.9823,-70.336299,131007.8358,169.641344,131083.0556,45.09750800000001,477.55088,-74.816829,477.36777,165.092059,476.26910999999996,49.646793,131057.9823,0.0,0.0,0.0,0.0,45.126156,477.00155,0.0,0.0,0.0,0.0,60.0,0.0,7.784919964,0.082206,0,42.431946,129229.1328,-77.505804,129081.7344,162.45208799999997,129306.0234,-142.209784,481.967926,97.85797099999999,482.866272,-22.156678,482.866272,42.459413,129204.4063,0.0,0.0,0.0,0.0,-142.17133,482.574463,0.0,0.0,0.0,0.0,60.0,0.0,7.632788752000001,-3.06013,0,42.433254,128776.3147,-77.52691899999998,128726.1682,162.48510100000001,128776.3147,-142.242502,479.01575999999994,97.895569,478.64954000000006,-22.173467000000002,478.64954000000006,42.467632,128751.2415,0.0,0.0,0.0,0.0,-142.179477,478.83265,0.0,0.0,0.0,0.0,60.0,0.0,7.631413938,-3.057876,0,49.669711,131083.0556,-70.301921,130481.2971,169.71009899999999,131108.1288,45.171993,473.88867999999997,-74.719426,473.52245999999997,165.206651,473.15624,49.69263,130882.4694,0.0,0.0,0.0,0.0,45.223559,473.52245999999997,0.0,0.0,0.0,0.0,60.0,0.0,7.8491898970000005,0.080843,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-119.65650600000001,131383.9348,120.378433,131358.8615,0.372423,131434.0813,-123.226033,427.56185,116.957875,428.84362000000004,-2.9851099999999997,427.19563,-119.627858,131383.9348,0.0,0.0,0.0,0.0,-123.08279399999999,427.92807,0.0,0.0,0.0,0.0,60.0,0.0,8.76481688,0.067953,0,-126.08185,129889.4609,113.980414,129749.0625,-6.061707,129960.8125,48.699647999999996,432.752625,-71.194156,432.78122,168.763743,433.238983,-126.05439199999999,129865.0313,0.0,0.0,0.0,0.0,48.760071999999994,432.92425499999996,0.0,0.0,0.0,0.0,60.0,0.0,8.530435123,-3.05,0,-126.073633,129428.2197,113.96130600000001,129403.1465,-6.033246,129453.293,48.67276500000001,429.57606,-71.195736,429.20984000000004,168.678775,429.39295,-126.050715,129428.2197,0.0,0.0,0.0,0.0,48.724331,429.39295,0.0,0.0,0.0,0.0,60.0,0.0,8.544921679,-3.048437,0,-119.59348100000001,131434.0813,120.41854,130807.2496,0.42971800000000004,131484.2279,-122.95101299999999,424.44898,117.09538500000001,424.63209000000006,-2.927814,424.08275999999995,-119.57056200000001,131233.4952,0.0,0.0,0.0,0.0,-122.92236499999999,424.44898,0.0,0.0,0.0,0.0,60.0,0.0,8.799646484,0.060282,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.50595799999999,131810.1804,-22.477134,131785.1071,-142.47741499999995,131885.4002,98.17631800000001,349.37388,-23.806396,357.0645,-141.554953,346.99345,97.51741700000001,131835.2537,0.0,0.0,0.0,0.0,97.59190100000001,351.02187000000015,153.495393,5.67641,-69.83209599999999,4.943969999999998,60.0,0.0,11.16155963,-0.016124,0,92.139587,130718.0547,-27.792665000000003,130572.9531,-147.840278,130797.0,-91.694641,353.410706,146.31866200000005,361.32431,28.775941999999997,352.49517799999984,92.167058,130695.0859,0.0,0.0,0.0,0.0,-92.211003,355.682373,-40.954285999999996,5.2757260000000015,97.385561,5.659103,60.0,0.0,10.99160576,-3.082226,0,92.143073,130255.6377,-27.817101,130230.5644,-147.811652,130280.7109,-91.736273,351.75431000000015,146.304773,358.52938,28.50465,349.92321,92.17172099999999,130255.6377,0.0,0.0,0.0,0.0,-92.32069,353.4023,-38.772054,5.31019,95.512064,4.76086,60.0,0.0,10.928462800000002,-3.081279,0,97.568983,131860.3269,-22.40265,131233.4952,-142.41439,131935.5467,98.28518000000001,346.26101,-23.766289,354.31785,-141.46328,345.16235,97.580442,131659.7408,0.0,0.0,0.0,0.0,97.672115,348.45833,154.429315,5.31019,-74.10636099999998,5.31019,59.998999999999995,0.0,11.28992741,-0.020569999999999998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-169.188707,131083.0556,70.840502,131057.9823,-49.165508,131133.2021,-169.085575,393.32027999999997,70.00398299999999,395.70071,-50.340072,397.16559,-169.171519,131083.0556,0.0,0.0,0.0,0.0,-169.818961,395.33449,0.0,0.0,0.0,0.0,60.0,0.0,9.42790619,-0.021882,0,-175.229186,129950.1875,64.838562,129798.1328,-55.214539,130030.3047,2.205505,395.82251,-118.59466499999999,400.148377,120.95673500000001,401.22412099999997,-175.201729,129923.7422,0.0,0.0,0.0,0.0,1.51886,399.044037,142.23175,3.2730099999999998,0.0,0.0,60.0,0.0,9.315121493,-3.116162,0,-175.227683,129478.3663,64.818715,129453.293,-55.181565,129503.4396,0.458366,406.13797999999997,-120.212275,409.25085,119.215328,410.71573,-175.199035,129478.3663,0.0,0.0,0.0,0.0,-0.177617,408.70152,142.580547,3.11287,0.0,0.0,59.998999999999995,0.0,9.010173191,-3.0837790000000003,0,-168.999631,131584.521,71.018119,130957.6892,-48.970703,131634.6675,-170.85601499999999,400.09535,68.348135,403.57444,-52.116240999999995,404.85621000000003,-168.988172,131383.9348,0.0,0.0,0.0,0.0,-171.543564,402.842,-33.374792,3.11287,0.0,0.0,59.998999999999995,0.0,9.312212004,0.013356,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
